lon,lat,built
74.15083305148512,31.64916674129582,1
74.15166638481512,31.64916674129582,1
74.1524997181451,31.64916674129582,1
74.15333305147509,31.64916674129582,1
74.15416638480508,31.64916674129582,1
74.15499971813507,31.64916674129582,1
74.15583305146505,31.64916674129582,1
74.15666638479505,31.64916674129582,1
74.15749971812504,31.64916674129582,1
74.15833305145502,31.64916674129582,1
74.15916638478501,31.64916674129582,1
74.159999718115,31.64916674129582,1
74.16083305144498,31.64916674129582,1
74.16166638477497,31.64916674129582,1
74.16249971810497,31.64916674129582,1
74.16333305143495,31.64916674129582,1
74.16416638476494,31.64916674129582,1
74.16499971809493,31.64916674129582,1
74.16583305142493,31.64916674129582,1
74.1666663847549,31.64916674129582,1
74.1674997180849,31.64916674129582,1
74.16833305141489,31.64916674129582,1
74.16916638474487,31.64916674129582,1
74.16999971807486,31.64916674129582,1
74.17083305140486,31.64916674129582,1
74.17166638473483,31.64916674129582,1
74.17249971806483,31.64916674129582,1
74.17333305139482,31.64916674129582,1
74.1741663847248,31.64916674129582,1
74.17499971805479,31.64916674129582,1
74.17583305138479,31.64916674129582,1
74.17666638471478,31.64916674129582,1
74.17749971804476,31.64916674129582,1
74.17833305137475,31.64916674129582,1
74.17916638470474,31.64916674129582,1
74.17999971803472,31.64916674129582,1
74.18083305136471,31.64916674129582,1
74.18166638469471,31.64916674129582,1
74.18249971802469,31.64916674129582,1
74.18333305135468,31.64916674129582,1
74.18416638468467,31.64916674129582,1
74.18499971801467,31.64916674129582,1
74.18583305134464,31.64916674129582,1
74.18666638467464,31.64916674129582,1
74.18749971800463,31.64916674129582,1
74.18833305133461,31.64916674129582,1
74.1891663846646,31.64916674129582,1
74.1899997179946,31.64916674129582,0
74.19083305132457,31.64916674129582,0
74.19166638465457,31.64916674129582,0
74.19249971798456,31.64916674129582,0
74.19333305131454,31.64916674129582,0
74.19416638464453,31.64916674129582,0
74.19499971797453,31.64916674129582,1
74.19583305130452,31.64916674129582,1
74.1966663846345,31.64916674129582,0
74.19749971796449,31.64916674129582,0
74.19833305129448,31.64916674129582,0
74.19916638462446,31.64916674129582,0
74.19999971795446,31.64916674129582,0
74.20083305128445,31.64916674129582,0
74.20166638461443,31.64916674129582,0
74.20249971794442,31.64916674129582,0
74.20333305127441,31.64916674129582,0
74.2041663846044,31.64916674129582,1
74.20499971793438,31.64916674129582,0
74.20583305126438,31.64916674129582,1
74.20666638459437,31.64916674129582,1
74.20749971792435,31.64916674129582,1
74.20833305125434,31.64916674129582,1
74.20916638458434,31.64916674129582,1
74.20999971791431,31.64916674129582,1
74.21083305124431,31.64916674129582,1
74.2116663845743,31.64916674129582,1
74.21249971790428,31.64916674129582,1
74.21333305123427,31.64916674129582,1
74.21416638456427,31.64916674129582,1
74.21499971789426,31.64916674129582,1
74.21583305122424,31.64916674129582,1
74.21666638455423,31.64916674129582,1
74.21749971788422,31.64916674129582,1
74.2183330512142,31.64916674129582,1
74.2191663845442,31.64916674129582,1
74.21999971787419,31.64916674129582,1
74.22083305120417,31.64916674129582,1
74.22166638453416,31.64916674129582,1
74.22249971786415,31.64916674129582,1
74.22333305119413,31.64916674129582,1
74.22416638452412,31.64916674129582,1
74.22499971785412,31.64916674129582,1
74.22583305118411,31.64916674129582,1
74.22666638451409,31.64916674129582,1
74.22749971784408,31.64916674129582,0
74.22833305117408,31.64916674129582,0
74.22916638450405,31.64916674129582,0
74.22999971783405,31.64916674129582,0
74.23083305116404,31.64916674129582,0
74.23166638449402,31.64916674129582,0
74.23249971782401,31.64916674129582,0
74.233333051154,31.64916674129582,0
74.234166384484,31.64916674129582,0
74.23499971781398,31.64916674129582,0
74.23583305114397,31.64916674129582,0
74.23666638447396,31.64916674129582,0
74.23749971780394,31.64916674129582,0
74.23833305113394,31.64916674129582,0
74.23916638446393,31.64916674129582,0
74.2399997177939,31.64916674129582,0
74.2408330511239,31.64916674129582,0
74.2416663844539,31.64916674129582,0
74.24249971778387,31.64916674129582,0
74.24333305111386,31.64916674129582,0
74.24416638444386,31.64916674129582,0
74.24499971777385,31.64916674129582,0
74.24583305110383,31.64916674129582,0
74.24666638443382,31.64916674129582,0
74.24749971776382,31.64916674129582,0
74.2483330510938,31.64916674129582,0
74.24916638442379,31.64916674129582,0
74.24999971775378,31.64916674129582,0
74.25083305108376,31.64916674129582,0
74.25166638441375,31.64916674129582,0
74.25249971774375,31.64916674129582,0
74.25333305107372,31.64916674129582,0
74.25416638440372,31.64916674129582,0
74.25499971773371,31.64916674129582,0
74.2558330510637,31.64916674129582,0
74.25666638439368,31.64916674129582,0
74.25749971772368,31.64916674129582,0
74.25833305105367,31.64916674129582,1
74.25916638438365,31.64916674129582,0
74.25999971771364,31.64916674129582,0
74.26083305104363,31.64916674129582,0
74.26166638437361,31.64916674129582,1
74.2624997177036,31.64916674129582,1
74.2633330510336,31.64916674129582,1
74.26416638436359,31.64916674129582,1
74.26499971769357,31.64916674129582,1
74.26583305102356,31.64916674129582,1
74.26666638435356,31.64916674129582,1
74.26749971768353,31.64916674129582,1
74.26833305101353,31.64916674129582,1
74.26916638434352,31.64916674129582,0
74.2699997176735,31.64916674129582,0
74.27083305100349,31.64916674129582,1
74.27166638433349,31.64916674129582,1
74.27249971766346,31.64916674129582,1
74.27333305099346,31.64916674129582,1
74.27416638432345,31.64916674129582,1
74.27499971765344,31.64916674129582,1
74.27583305098342,31.64916674129582,1
74.27666638431342,31.64916674129582,1
74.27749971764341,31.64916674129582,1
74.27833305097339,31.64916674129582,1
74.27916638430338,31.64916674129582,1
74.27999971763337,31.64916674129582,1
74.28083305096335,31.64916674129582,1
74.28166638429335,31.64916674129582,1
74.28249971762334,31.64916674129582,1
74.28333305095333,31.64916674129582,1
74.28416638428331,31.64916674129582,1
74.2849997176133,31.64916674129582,1
74.2858330509433,31.64916674129582,1
74.28666638427327,31.64916674129582,0
74.28749971760327,31.64916674129582,1
74.28833305093326,31.64916674129582,1
74.28916638426324,31.64916674129582,1
74.28999971759323,31.64916674129582,1
74.29083305092323,31.64916674129582,1
74.2916663842532,31.64916674129582,1
74.2924997175832,31.64916674129582,1
74.29333305091319,31.64916674129582,1
74.29416638424318,31.64916674129582,1
74.29499971757316,31.64916674129582,1
74.29583305090316,31.64916674129582,1
74.29666638423315,31.64916674129582,1
74.29749971756313,31.64916674129582,1
74.29833305089312,31.64916674129582,0
74.29916638422311,31.64916674129582,0
74.29999971755309,31.64916674129582,0
74.30083305088309,31.64916674129582,0
74.30166638421308,31.64916674129582,0
74.30249971754306,31.64916674129582,0
74.30333305087305,31.64916674129582,1
74.30416638420304,31.64916674129582,0
74.30499971753304,31.64916674129582,0
74.30583305086301,31.64916674129582,1
74.30666638419301,31.64916674129582,0
